torchvision-resnet50,64,28.091
torchvision-resnet50_fp16,64,12.0299
torchvision-densenet121,32,17.5408
torchvision-densenet121_fp16,32,9.46154
torchvision-inceptionv3,32,23.7988
torchvision-inceptionv3_fp16,32,12.6441
cadene-inceptionv4,16,23.6263
cadene-resnext64x4,16,27.1501
slim-mobilenet,64,8.86856
slim-nasnetalarge,64,270.753
slim-resnet50v2,64,25.386
bert-mrpc-onnx,8,11.132
bert-mrpc-tf,1,2.7426
pytorch-examples-wlang-gru,1,3.26685
pytorch-examples-wlang-lstm,1,3.14465
torchvision-resnet50_1,1,1.78869
torchvision-inceptionv3_1,1,3.26618
cadene-dpn92_1,1,2.79218
cadene-resnext101_1,1,4.54971
slim-vgg16_1,1,4.47727
slim-mobilenet_1,1,0.659317
slim-inceptionv4_1,1,4.42352
onnx-taau-downsample,1,3.12047
dlrm-criteoterabyte,1,46.1381
dlrm-criteoterabyte_fp16,1,24.641
agentmodel,1,0.167433
unet_fp16,2,36.3999
