torchvision-resnet50,64,28.511
torchvision-resnet50_fp16,64,13.1569
torchvision-alexnet,64,12.8664
torchvision-alexnet_fp16,64,2.51113
torchvision-densenet121,32,17.6416
torchvision-densenet121_fp16,32,9.75591
torchvision-inceptionv3,32,28.9037
torchvision-inceptionv3_fp16,32,16.3137
torchvision-vgg16,16,17.885
torchvision-vgg16_fp16,16,9.19339
cadene-inceptionv4,16,29.9618
cadene-resnext64x4,16,27.6304
slim-mobilenet,64,9.78427
slim-nasnetalarge,64,307.373
slim-resnet50v2,64,
bert-mrpc-onnx,8,9.89365
bert-mrpc-tf,1,3.2018
pytorch-examples-wlang-gru,1,2.30398
pytorch-examples-wlang-lstm,1,2.59764
torchvision-resnet50_1,1,1.92493
torchvision-inceptionv3_1,1,3.27168
torchvision-vgg16_1,1,2.15643
cadene-dpn92_1,1,3.09896
cadene-resnext101_1,1,4.26461
slim-vgg16_1,1,15.629
slim-mobilenet_1,1,0.50109
slim-inceptionv4_1,1,5.1552
onnx-taau-downsample,1,3.91277
