torchvision-resnet50,64,28.0038
torchvision-resnet50_fp16,64,11.9449
torchvision-densenet121,32,17.5945
torchvision-densenet121_fp16,32,9.4291
torchvision-inceptionv3,32,23.7801
torchvision-inceptionv3_fp16,32,12.3748
cadene-inceptionv4,16,23.6375
cadene-resnext64x4,16,27.1265
slim-mobilenet,64,8.8664
slim-nasnetalarge,64,270.131
slim-resnet50v2,64,25.2955
bert-mrpc-onnx,8,11.086
bert-mrpc-tf,1,2.56945
pytorch-examples-wlang-gru,1,3.29952
pytorch-examples-wlang-lstm,1,3.19028
torchvision-resnet50_1,1,1.80032
torchvision-inceptionv3_1,1,3.25377
cadene-dpn92_1,1,2.86754
cadene-resnext101_1,1,4.53776
slim-vgg16_1,1,4.4598
slim-mobilenet_1,1,0.678601
slim-inceptionv4_1,1,4.55755
onnx-taau-downsample,1,3.093
dlrm-criteoterabyte,1,46.1191
dlrm-criteoterabyte_fp16,1,24.5962
agentmodel,1,0.170102
unet_fp16,2,36.3024
