torchvision-resnet50,64,28.5098
torchvision-resnet50_fp16,64,13.1692
torchvision-alexnet,64,12.8769
torchvision-alexnet_fp16,64,2.51906
torchvision-densenet121,32,17.6614
torchvision-densenet121_fp16,32,9.78225
torchvision-inceptionv3,32,28.8944
torchvision-inceptionv3_fp16,32,16.2133
torchvision-vgg16,16,17.8834
torchvision-vgg16_fp16,16,9.19553
cadene-inceptionv4,16,29.9508
cadene-resnext64x4,16,27.6371
slim-mobilenet,64,9.78645
slim-nasnetalarge,64,312.144
slim-resnet50v2,64,
bert-mrpc-onnx,8,9.90105
bert-mrpc-tf,1,3.23724
pytorch-examples-wlang-gru,1,3.2027
pytorch-examples-wlang-lstm,1,2.92614
torchvision-resnet50_1,1,1.94277
torchvision-inceptionv3_1,1,3.30703
torchvision-vgg16_1,1,2.17699
cadene-dpn92_1,1,3.05207
cadene-resnext101_1,1,4.28653
slim-vgg16_1,1,15.6265
slim-mobilenet_1,1,0.659264
slim-inceptionv4_1,1,5.17443
onnx-taau-downsample,1,3.3775
