torchvision-resnet50,64,33.1073
torchvision-resnet50_fp16,64,13.6534
torchvision-alexnet,64,13.6077
torchvision-alexnet_fp16,64,2.59409
torchvision-densenet121,32,26.7494
torchvision-densenet121_fp16,32,13.5693
torchvision-inceptionv3,32,32.3095
torchvision-inceptionv3_fp16,32,16.9185
torchvision-vgg16,16,20.5166
torchvision-vgg16_fp16,16,8.96216
cadene-inceptionv4,16,30.3196
cadene-resnext64x4,16,32.5706
slim-mobilenet,64,10.2546
slim-nasnetalarge,64,370.687
slim-resnet50v2,64,29.0663
bert-mrpc-onnx,8,13.7058
bert-mrpc-tf,1,3.88296
pytorchexamples-wlang-gru,1,
pytorchexamples-wlang-lstm,1,3.30731
torchvision-resnet50_1,1,10.9717
torchvision-inceptionv3_1,1,7.78922
torchvision-vgg16_1,1,2.58058
cadene-dpn92_1,1,8.27083
cadene-resnext101_1,1,26.7883
slim-vgg16_1,1,16.0306
slim-mobilenet_1,1,0.582676
slim-inceptionv4_1,1,16.9281
onnx-taau-downsample,1,4.07746
