torchvision-resnet50,64,37.3327
torchvision-resnet50_fp16,64,17.7808
torchvision-densenet121,32,22.1977
torchvision-densenet121_fp16,32,13.3264
torchvision-inceptionv3,32,36.3677
torchvision-inceptionv3_fp16,32,30.2912
cadene-inceptionv4,16,41.0466
cadene-resnext64x4,16,38.6551
slim-mobilenet,64,16.7669
slim-nasnetalarge,64,659.61
slim-resnet50v2,64,38.7752
bert-mrpc-onnx,8,13.5414
bert-mrpc-tf,1,3.51097
pytorch-examples-wlang-gru,1,3.03833
pytorch-examples-wlang-lstm,1,3.32844
torchvision-resnet50_1,1,2.24552
cadene-dpn92_1,1,4.13111
cadene-resnext101_1,1,5.287
onnx-taau-downsample,1,4.90324
dlrm-criteoterabyte,1,45.7257
dlrm-criteoterabyte_fp16,1,24.5751
agentmodel,1,0.135712
unet_fp16,2,59.3001
resnet50v1_fp16,1,1.85822
resnet50v1_int8,1,2.19109
bert_base_cased_fp16,64,103.083
bert_large_uncased_fp16,32,165.08
bert_large_fp16,1,9.62209
distilgpt2_fp16,16,13.4818
yolov5s,1,3.36661
tinyllama,1,42.8675
vicuna-fastchat,1,7.44038
whisper-tiny-encoder,1,4.15333
whisper-tiny-decoder,1,4.07653
