torchvision-resnet50,64,28.4789
torchvision-resnet50_fp16,64,13.1393
torchvision-alexnet,64,12.8694
torchvision-alexnet_fp16,64,2.51705
torchvision-densenet121,32,17.605
torchvision-densenet121_fp16,32,9.75863
torchvision-inceptionv3,32,29.1708
torchvision-inceptionv3_fp16,32,16.2289
torchvision-vgg16,16,17.8625
torchvision-vgg16_fp16,16,9.18265
cadene-inceptionv4,16,29.893
cadene-resnext64x4,16,27.5941
slim-mobilenet,64,9.77743
slim-nasnetalarge,64,311.838
slim-resnet50v2,64,
bert-mrpc-onnx,8,9.88859
bert-mrpc-tf,1,3.18173
pytorch-examples-wlang-gru,1,2.30397
pytorch-examples-wlang-lstm,1,2.59489
torchvision-resnet50_1,1,1.93497
torchvision-inceptionv3_1,1,3.27519
torchvision-vgg16_1,1,2.16126
cadene-dpn92_1,1,3.08623
cadene-resnext101_1,1,4.39669
slim-vgg16_1,1,15.6285
slim-mobilenet_1,1,0.505618
slim-inceptionv4_1,1,5.13624
onnx-taau-downsample,1,3.89968
