torchvision-resnet50,64,20.5779
torchvision-resnet50_fp16,64,9.62764
torchvision-densenet121,32,13.3541
torchvision-densenet121_fp16,32,8.04948
torchvision-inceptionv3,32,19.7481
torchvision-inceptionv3_fp16,32,12.5884
cadene-inceptionv4,16,21.2098
cadene-resnext64x4,16,20.6413
slim-mobilenet,64,9.16838
slim-nasnetalarge,64,360.022
slim-resnet50v2,64,22.0393
bert-mrpc-onnx,8,7.25793
bert-mrpc-tf,1,2.20587
pytorch-examples-wlang-gru,1,2.31389
pytorch-examples-wlang-lstm,1,2.59922
torchvision-resnet50_1,1,1.40418
cadene-dpn92_1,1,2.6618
cadene-resnext101_1,1,2.87083
onnx-taau-downsample,1,2.92559
dlrm-criteoterabyte,1,29.3986
dlrm-criteoterabyte_fp16,1,17.0179
agentmodel,1,0.131023
unet_fp16,2,35.5111
resnet50v1_fp16,1,1.1554
resnet50v1_int8,1,1.20209
bert_base_cased_fp16,64,59.4358
bert_large_uncased_fp16,32,95.0401
bert_large_fp16,1,4.92608
distilgpt2_fp16,16,7.78892
yolov5s,1,2.04014
tinyllama,1,23.0243
vicuna-fastchat,1,5.46527
whisper-tiny-encoder,1,2.4732
whisper-tiny-decoder,1,2.4417
