torchvision-resnet50,64,28.2349
torchvision-resnet50_fp16,64,12.1508
torchvision-alexnet,64,6.69551
torchvision-alexnet_fp16,64,2.12252
torchvision-densenet121,32,17.5814
torchvision-densenet121_fp16,32,9.73025
torchvision-inceptionv3,32,24.1115
torchvision-inceptionv3_fp16,32,14.0252
torchvision-vgg16,16,17.9165
torchvision-vgg16_fp16,16,7.53996
cadene-inceptionv4,16,24.1846
cadene-resnext64x4,16,26.7145
slim-mobilenet,64,8.93653
slim-nasnetalarge,64,280.188
slim-resnet50v2,64,27.2293
bert-mrpc-onnx,8,9.89814
bert-mrpc-tf,1,3.30847
pytorch-examples-wlang-gru,1,3.26848
pytorch-examples-wlang-lstm,1,2.98437
torchvision-resnet50_1,1,1.92159
torchvision-inceptionv3_1,1,3.30677
torchvision-vgg16_1,1,2.16376
cadene-dpn92_1,1,3.02825
cadene-resnext101_1,1,4.25421
slim-vgg16_1,1,5.95065
slim-mobilenet_1,1,0.668581
slim-inceptionv4_1,1,5.22229
onnx-taau-downsample,1,3.29323
