torchvision-resnet50,64,28.8256
torchvision-resnet50_fp16,64,13.4615
torchvision-alexnet,64,12.8584
torchvision-alexnet_fp16,64,2.44354
torchvision-densenet121,32,19.6536
torchvision-densenet121_fp16,32,12.6369
torchvision-inceptionv3,32,29.1465
torchvision-inceptionv3_fp16,32,16.0826
torchvision-vgg16,16,17.8759
torchvision-vgg16_fp16,16,9.27163
cadene-inceptionv4,16,30.2829
cadene-resnext64x4,16,27.7824
slim-mobilenet,64,10.0107
slim-nasnetalarge,64,314.963
slim-resnet50v2,64,
bert-mrpc-onnx,8,11.6843
bert-mrpc-tf,1,3.23945
pytorch-examples-wlang-gru,1,4.20859
pytorch-examples-wlang-lstm,1,3.27006
torchvision-resnet50_1,1,1.95066
torchvision-inceptionv3_1,1,3.40996
torchvision-vgg16_1,1,2.15852
cadene-dpn92_1,1,3.29648
cadene-resnext101_1,1,4.25433
slim-vgg16_1,1,15.6162
slim-mobilenet_1,1,0.510517
slim-inceptionv4_1,1,5.37832
onnx-taau-downsample,1,3.86325
