torchvision-resnet50,64,22.5682
torchvision-resnet50_fp16,64,9.84465
torchvision-densenet121,32,15.276
torchvision-densenet121_fp16,32,8.73672
torchvision-inceptionv3,32,20.0242
torchvision-inceptionv3_fp16,32,12.4914
cadene-inceptionv4,16,22.1558
cadene-resnext64x4,16,23.1763
slim-mobilenet,64,7.67806
slim-nasnetalarge,64,277.421
slim-resnet50v2,64,23.9935
bert-mrpc-onnx,8,9.71951
bert-mrpc-tf,1,2.58336
pytorch-examples-wlang-gru,1,3.35705
pytorch-examples-wlang-lstm,1,3.27148
torchvision-resnet50_1,1,1.64306
torchvision-inceptionv3_1,1,2.89319
cadene-dpn92_1,1,2.49065
cadene-resnext101_1,1,3.04036
slim-vgg16_1,1,2.173
slim-mobilenet_1,1,0.482551
slim-inceptionv4_1,1,4.70124
onnx-taau-downsample,1,3.27524
dlrm-criteoterabyte,1,46.2294
dlrm-criteoterabyte_fp16,1,24.6063
agentmodel,1,0.168496
unet_fp16,2,36.5096
resnet50v1_fp16,1,1.06536
bert_base_cased_fp16,64,70.8274
bert_large_uncased_fp16,32,111.971
bert_large_fp16,1,5.98961
distilgpt2_fp16,16,12.4803
