torchvision-resnet50,64,28.5164
torchvision-resnet50_fp16,64,13.1653
torchvision-alexnet,64,12.8739
torchvision-alexnet_fp16,64,2.51041
torchvision-densenet121,32,17.6599
torchvision-densenet121_fp16,32,9.80447
torchvision-inceptionv3,32,28.9169
torchvision-inceptionv3_fp16,32,16.3001
torchvision-vgg16,16,17.887
torchvision-vgg16_fp16,16,9.19959
cadene-inceptionv4,16,29.9499
cadene-resnext64x4,16,27.6178
slim-mobilenet,64,9.78682
slim-nasnetalarge,64,312.095
slim-resnet50v2,64,
bert-mrpc-onnx,8,9.90635
bert-mrpc-tf,1,3.23468
pytorch-examples-wlang-gru,1,3.15957
pytorch-examples-wlang-lstm,1,2.90077
torchvision-resnet50_1,1,1.947
torchvision-inceptionv3_1,1,3.30617
torchvision-vgg16_1,1,2.1614
cadene-dpn92_1,1,3.09076
cadene-resnext101_1,1,4.40804
slim-vgg16_1,1,15.622
slim-mobilenet_1,1,0.668442
slim-inceptionv4_1,1,5.22636
onnx-taau-downsample,1,3.3848
