torchvision-resnet50,64,28.2184
torchvision-resnet50_fp16,64,12.1313
torchvision-alexnet,64,6.76413
torchvision-alexnet_fp16,64,2.077
torchvision-densenet121,32,17.9574
torchvision-densenet121_fp16,32,9.84998
torchvision-inceptionv3,32,24.5276
torchvision-inceptionv3_fp16,32,13.8454
torchvision-vgg16,16,17.8893
torchvision-vgg16_fp16,16,7.4584
cadene-inceptionv4,16,23.873
cadene-resnext64x4,16,27.4761
slim-mobilenet,64,8.93008
slim-nasnetalarge,64,279.37
slim-resnet50v2,64,27.2597
bert-mrpc-onnx,8,9.56194
bert-mrpc-tf,1,3.26985
pytorch-examples-wlang-gru,1,3.19517
pytorch-examples-wlang-lstm,1,2.97831
torchvision-resnet50_1,1,1.89054
torchvision-inceptionv3_1,1,3.34999
torchvision-vgg16_1,1,2.16459
cadene-dpn92_1,1,3.09042
cadene-resnext101_1,1,4.37832
slim-vgg16_1,1,6.30855
slim-mobilenet_1,1,0.665558
slim-inceptionv4_1,1,5.25085
onnx-taau-downsample,1,3.09434
