torchvision-resnet50,64,28.7881
torchvision-resnet50_fp16,64,13.4827
torchvision-alexnet,64,12.8514
torchvision-alexnet_fp16,64,2.45054
torchvision-densenet121,32,19.5743
torchvision-densenet121_fp16,32,12.6674
torchvision-inceptionv3,32,29.1599
torchvision-inceptionv3_fp16,32,16.0742
torchvision-vgg16,16,17.8652
torchvision-vgg16_fp16,16,9.26495
cadene-inceptionv4,16,30.2532
cadene-resnext64x4,16,27.687
slim-mobilenet,64,9.99786
slim-nasnetalarge,64,314.751
slim-resnet50v2,64,26.3358
bert-mrpc-onnx,8,12.5156
bert-mrpc-tf,1,3.38178
pytorch-examples-wlang-gru,1,4.3845
pytorch-examples-wlang-lstm,1,3.26295
torchvision-resnet50_1,1,2.00361
torchvision-inceptionv3_1,1,3.2819
torchvision-vgg16_1,1,2.15817
cadene-dpn92_1,1,3.35026
cadene-resnext101_1,1,4.23436
slim-vgg16_1,1,15.6183
slim-mobilenet_1,1,0.508725
slim-inceptionv4_1,1,5.09462
onnx-taau-downsample,1,3.85885
