torchvision-resnet50,64,28.1376
torchvision-resnet50_fp16,64,11.9671
torchvision-densenet121,32,17.4568
torchvision-densenet121_fp16,32,9.46069
torchvision-inceptionv3,32,23.8036
torchvision-inceptionv3_fp16,32,12.6344
cadene-inceptionv4,16,23.6497
cadene-resnext64x4,16,27.1594
slim-mobilenet,64,8.87879
slim-nasnetalarge,64,270.755
slim-resnet50v2,64,25.4007
bert-mrpc-onnx,8,11.1441
bert-mrpc-tf,1,2.76076
pytorch-examples-wlang-gru,1,3.18717
pytorch-examples-wlang-lstm,1,3.14338
torchvision-resnet50_1,1,1.79005
torchvision-inceptionv3_1,1,3.25927
cadene-dpn92_1,1,2.76695
cadene-resnext101_1,1,4.54686
slim-vgg16_1,1,4.47609
slim-mobilenet_1,1,0.685056
slim-inceptionv4_1,1,4.53309
onnx-taau-downsample,1,3.11841
dlrm-criteoterabyte,1,46.199
dlrm-criteoterabyte_fp16,1,24.6411
agentmodel,1,0.170862
unet_fp16,2,36.378
