torchvision-resnet50,64,22.8684
torchvision-resnet50_fp16,64,10.2989
torchvision-densenet121,32,15.3108
torchvision-densenet121_fp16,32,8.82476
torchvision-inceptionv3,32,19.9252
torchvision-inceptionv3_fp16,32,12.2625
cadene-inceptionv4,16,22.2729
cadene-resnext64x4,16,23.5179
slim-mobilenet,64,10.9725
slim-nasnetalarge,64,413.398
slim-resnet50v2,64,24.7136
bert-mrpc-onnx,8,8.2241
bert-mrpc-tf,1,2.48536
pytorch-examples-wlang-gru,1,2.37954
pytorch-examples-wlang-lstm,1,2.55614
torchvision-resnet50_1,1,1.66147
cadene-dpn92_1,1,2.57658
cadene-resnext101_1,1,3.08426
onnx-taau-downsample,1,3.25215
dlrm-criteoterabyte,1,35.0376
dlrm-criteoterabyte_fp16,1,21.1709
agentmodel,1,0.132878
unet_fp16,2,34.9343
resnet50v1_fp16,1,1.13076
resnet50v1_int8,1,1.25959
bert_base_cased_fp16,64,62.4163
bert_large_uncased_fp16,32,106.693
bert_large_fp16,1,6.28783
distilgpt2_fp16,16,8.71097
yolov5s,1,2.08259
tinyllama,1,30.2583
vicuna-fastchat,1,6.32371
whisper-tiny-encoder,1,2.82497
whisper-tiny-decoder,1,2.50648
