torchvision-resnet50,64,28.2961
torchvision-resnet50_fp16,64,12.1403
torchvision-densenet121,32,17.9688
torchvision-densenet121_fp16,32,9.84836
torchvision-inceptionv3,32,24.3621
torchvision-inceptionv3_fp16,32,13.7603
cadene-inceptionv4,16,24.0866
cadene-resnext64x4,16,27.0318
slim-mobilenet,64,8.95202
slim-nasnetalarge,64,277.552
slim-resnet50v2,64,26.2445
bert-mrpc-onnx,8,9.61171
bert-mrpc-tf,1,2.77903
pytorch-examples-wlang-gru,1,3.24147
pytorch-examples-wlang-lstm,1,3.2256
torchvision-resnet50_1,1,1.88847
torchvision-inceptionv3_1,1,3.33204
cadene-dpn92_1,1,3.01683
cadene-resnext101_1,1,4.34661
slim-vgg16_1,1,6.32247
slim-mobilenet_1,1,0.680666
slim-inceptionv4_1,1,5.25872
onnx-taau-downsample,1,3.09646
dlrm-criteoterabyte,1,47.6829
dlrm-criteoterabyte_fp16,1,25.1868
agentmodel,1,0.176363
unet_fp16,2,40.2899
