torchvision-resnet50,64,33.1497
torchvision-resnet50_fp16,64,13.6656
torchvision-alexnet,64,13.6092
torchvision-alexnet_fp16,64,2.59257
torchvision-densenet121,32,26.8387
torchvision-densenet121_fp16,32,13.5604
torchvision-inceptionv3,32,32.3417
torchvision-inceptionv3_fp16,32,16.9619
torchvision-vgg16,16,20.5506
torchvision-vgg16_fp16,16,8.97433
cadene-inceptionv4,16,30.2956
cadene-resnext64x4,16,32.6118
slim-mobilenet,64,10.2751
slim-nasnetalarge,64,370.969
slim-resnet50v2,64,29.1149
bert-mrpc-onnx,8,13.7128
bert-mrpc-tf,1,3.89516
pytorch-examples-wlang-gru,1,4.67706
pytorch-examples-wlang-lstm,1,3.28891
torchvision-resnet50_1,1,10.9744
torchvision-inceptionv3_1,1,7.80336
torchvision-vgg16_1,1,2.58378
cadene-dpn92_1,1,8.27605
cadene-resnext101_1,1,26.8327
slim-vgg16_1,1,16.0384
slim-mobilenet_1,1,0.584442
slim-inceptionv4_1,1,16.9468
onnx-taau-downsample,1,4.07957
