torchvision-resnet50,64,37.3422
torchvision-resnet50_fp16,64,16.7968
torchvision-densenet121,32,22.0689
torchvision-densenet121_fp16,32,13.155
torchvision-inceptionv3,32,20.2768
torchvision-inceptionv3_fp16,32,12.4813
cadene-inceptionv4,16,21.2299
cadene-resnext64x4,16,20.7628
slim-mobilenet,64,9.33442
slim-nasnetalarge,64,360.73
slim-resnet50v2,64,22.1633
bert-mrpc-onnx,8,7.23371
bert-mrpc-tf,1,2.10047
pytorch-examples-wlang-gru,1,2.48051
pytorch-examples-wlang-lstm,1,1.98137
torchvision-resnet50_1,1,1.4062
cadene-dpn92_1,1,2.94741
cadene-resnext101_1,1,2.83435
onnx-taau-downsample,1,2.92269
dlrm-criteoterabyte,1,29.6147
dlrm-criteoterabyte_fp16,1,24.1159
agentmodel,1,0.169355
unet_fp16,2,59.5297
resnet50v1_fp16,1,1.92106
resnet50v1_int8,1,2.16615
bert_base_cased_fp16,64,103.089
bert_large_uncased_fp16,32,165.084
bert_large_fp16,1,9.61548
distilgpt2_fp16,16,13.455
yolov5s,1,3.36501
tinyllama,1,42.8652
vicuna-fastchat,1,7.50122
whisper-tiny-encoder,1,4.1608
whisper-tiny-decoder,1,4.07204
