torchvision-resnet50,64,28.269
torchvision-resnet50_fp16,64,12.1527
torchvision-densenet121,32,17.9781
torchvision-densenet121_fp16,32,9.82265
torchvision-inceptionv3,32,24.375
torchvision-inceptionv3_fp16,32,13.7301
cadene-inceptionv4,16,24.1539
cadene-resnext64x4,16,27.0316
slim-mobilenet,64,8.94595
slim-nasnetalarge,64,278.473
slim-resnet50v2,64,27.2282
bert-mrpc-onnx,8,9.37143
bert-mrpc-tf,1,2.77567
pytorch-examples-wlang-gru,1,3.20666
pytorch-examples-wlang-lstm,1,3.22795
torchvision-resnet50_1,1,1.88392
torchvision-inceptionv3_1,1,3.33632
cadene-dpn92_1,1,3.03045
cadene-resnext101_1,1,4.34276
slim-vgg16_1,1,6.325
slim-mobilenet_1,1,0.655692
slim-inceptionv4_1,1,5.26056
onnx-taau-downsample,1,3.0921
dlrm-criteoterabyte,1,47.8422
dlrm-criteoterabyte_fp16,1,25.2273
agentmodel,1,0.176341
unet_fp16,2,40.454
