torchvision-resnet50,64,28.2625
torchvision-resnet50_fp16,64,12.1208
torchvision-alexnet,64,6.75882
torchvision-alexnet_fp16,64,2.07388
torchvision-densenet121,32,17.968
torchvision-densenet121_fp16,32,9.86315
torchvision-inceptionv3,32,24.4147
torchvision-inceptionv3_fp16,32,13.7955
torchvision-vgg16,16,17.8916
torchvision-vgg16_fp16,16,7.53514
cadene-inceptionv4,16,24.2168
cadene-resnext64x4,16,27.4363
slim-mobilenet,64,8.9458
slim-nasnetalarge,64,279.198
slim-resnet50v2,64,27.253
bert-mrpc-onnx,8,9.6439
bert-mrpc-tf,1,3.40948
pytorch-examples-wlang-gru,1,3.18849
pytorch-examples-wlang-lstm,1,3.01602
torchvision-resnet50_1,1,1.88446
torchvision-inceptionv3_1,1,3.33717
torchvision-vgg16_1,1,2.16589
cadene-dpn92_1,1,3.00388
cadene-resnext101_1,1,4.39923
slim-vgg16_1,1,6.31985
slim-mobilenet_1,1,0.667342
slim-inceptionv4_1,1,5.26486
onnx-taau-downsample,1,3.09095
