torchvision-resnet50,64,28.7678
torchvision-resnet50_fp16,64,13.4789
torchvision-alexnet,64,12.8526
torchvision-alexnet_fp16,64,2.4451
torchvision-densenet121,32,19.5897
torchvision-densenet121_fp16,32,12.6899
torchvision-inceptionv3,32,29.1618
torchvision-inceptionv3_fp16,32,16.0327
torchvision-vgg16,16,17.8442
torchvision-vgg16_fp16,16,9.26303
cadene-inceptionv4,16,30.2526
cadene-resnext64x4,16,27.6858
slim-mobilenet,64,9.9961
slim-nasnetalarge,64,314.421
slim-resnet50v2,64,26.3122
bert-mrpc-onnx,8,12.4958
bert-mrpc-tf,1,3.37699
pytorch-examples-wlang-gru,1,4.37458
pytorch-examples-wlang-lstm,1,3.26364
torchvision-resnet50_1,1,1.93594
torchvision-inceptionv3_1,1,3.2936
torchvision-vgg16_1,1,2.15991
cadene-dpn92_1,1,3.30595
cadene-resnext101_1,1,4.23148
slim-vgg16_1,1,15.6145
slim-mobilenet_1,1,0.53979
slim-inceptionv4_1,1,5.12583
onnx-taau-downsample,1,3.85549
