torchvision-resnet50,64,28.2744
torchvision-resnet50_fp16,64,12.2317
torchvision-densenet121,32,17.9697
torchvision-densenet121_fp16,32,9.86297
torchvision-inceptionv3,32,24.4321
torchvision-inceptionv3_fp16,32,13.7683
cadene-inceptionv4,16,24.0841
cadene-resnext64x4,16,27.0282
slim-mobilenet,64,8.9565
slim-nasnetalarge,64,281.001
slim-resnet50v2,64,27.2831
bert-mrpc-onnx,8,9.3996
bert-mrpc-tf,1,2.78028
pytorch-examples-wlang-gru,1,3.21044
pytorch-examples-wlang-lstm,1,3.16457
torchvision-resnet50_1,1,1.88184
torchvision-inceptionv3_1,1,3.34233
cadene-dpn92_1,1,2.99482
cadene-resnext101_1,1,4.34747
slim-vgg16_1,1,6.32699
slim-mobilenet_1,1,0.660261
slim-inceptionv4_1,1,5.27957
onnx-taau-downsample,1,3.09829
dlrm-criteoterabyte,1,48.6856
dlrm-criteoterabyte_fp16,1,25.2677
agentmodel,1,0.179464
unet_fp16,2,40.6248
