torchvision-resnet50,64,28.4987
torchvision-resnet50_fp16,64,13.1569
torchvision-alexnet,64,12.8813
torchvision-alexnet_fp16,64,2.50422
torchvision-densenet121,32,17.6314
torchvision-densenet121_fp16,32,9.75887
torchvision-inceptionv3,32,28.8696
torchvision-inceptionv3_fp16,32,16.3051
torchvision-vgg16,16,17.8868
torchvision-vgg16_fp16,16,9.19228
cadene-inceptionv4,16,29.9373
cadene-resnext64x4,16,27.6226
slim-mobilenet,64,9.7804
slim-nasnetalarge,64,307.164
slim-resnet50v2,64,
bert-mrpc-onnx,8,9.88989
bert-mrpc-tf,1,3.20004
pytorch-examples-wlang-gru,1,2.27059
pytorch-examples-wlang-lstm,1,2.58006
torchvision-resnet50_1,1,1.93218
torchvision-inceptionv3_1,1,3.27872
torchvision-vgg16_1,1,2.16151
cadene-dpn92_1,1,3.05389
cadene-resnext101_1,1,4.27878
slim-vgg16_1,1,15.6258
slim-mobilenet_1,1,0.505632
slim-inceptionv4_1,1,5.14676
onnx-taau-downsample,1,3.90688
