torchvision-resnet50,64,28.0559
torchvision-resnet50_fp16,64,12.0304
torchvision-densenet121,32,17.5233
torchvision-densenet121_fp16,32,9.66359
torchvision-inceptionv3,32,23.8006
torchvision-inceptionv3_fp16,32,12.7758
cadene-inceptionv4,16,23.6038
cadene-resnext64x4,16,27.0973
slim-mobilenet,64,8.85909
slim-nasnetalarge,64,270.061
slim-resnet50v2,64,25.3046
bert-mrpc-onnx,8,11.0951
bert-mrpc-tf,1,2.56132
pytorch-examples-wlang-gru,1,3.26022
pytorch-examples-wlang-lstm,1,3.19595
torchvision-resnet50_1,1,1.78824
torchvision-inceptionv3_1,1,3.2465
cadene-dpn92_1,1,2.84249
cadene-resnext101_1,1,4.53497
slim-vgg16_1,1,4.45954
slim-mobilenet_1,1,0.678585
slim-inceptionv4_1,1,4.49892
onnx-taau-downsample,1,3.09438
dlrm-criteoterabyte,1,46.0612
dlrm-criteoterabyte_fp16,1,24.6027
agentmodel,1,0.171975
unet_fp16,2,36.2873
