torchvision-resnet50,64,38.7764
torchvision-resnet50_fp16,64,26.8857
torchvision-densenet121,32,53.0926
torchvision-densenet121_fp16,32,42.671
torchvision-inceptionv3,32,54.7147
torchvision-inceptionv3_fp16,32,43.5363
cadene-inceptionv4,16,59.7222
cadene-resnext64x4,16,33.6144
slim-mobilenet,64,20.2262
slim-nasnetalarge,64,751.954
slim-resnet50v2,64,45.8214
bert-mrpc-onnx,8,13.0425
bert-mrpc-tf,1,5.7659
pytorch-examples-wlang-gru,1,4.29824
pytorch-examples-wlang-lstm,1,5.33615
torchvision-resnet50_1,1,5.80394
cadene-dpn92_1,1,12.4314
cadene-resnext101_1,1,6.57196
onnx-taau-downsample,1,10.6432
dlrm-criteoterabyte,1,46.9588
dlrm-criteoterabyte_fp16,1,32.6699
agentmodel,1,0.221002
unet_fp16,2,112.477
resnet50v1_fp16,1,5.1855
resnet50v1_int8,1,4.17431
bert_base_cased_fp16,64,98.1576
bert_large_uncased_fp16,32,156.249
bert_large_fp16,1,14.6288
distilgpt2_fp16,16,18.1172
yolov5s,1,12.7084
tinyllama,1,66.5544
vicuna-fastchat,1,18.0251
whisper-tiny-encoder,1,6.87379
whisper-tiny-decoder,1,10.0255
