torchvision-resnet50,64,28.2824
torchvision-resnet50_fp16,64,12.1353
torchvision-densenet121,32,17.964
torchvision-densenet121_fp16,32,9.85517
torchvision-inceptionv3,32,24.3633
torchvision-inceptionv3_fp16,32,13.6499
cadene-inceptionv4,16,24.0353
cadene-resnext64x4,16,26.9682
slim-mobilenet,64,8.9541
slim-nasnetalarge,64,278.837
slim-resnet50v2,64,27.295
bert-mrpc-onnx,8,9.38919
bert-mrpc-tf,1,2.76516
pytorch-examples-wlang-gru,1,3.16439
pytorch-examples-wlang-lstm,1,3.25743
torchvision-resnet50_1,1,1.89018
torchvision-inceptionv3_1,1,3.3495
cadene-dpn92_1,1,3.03623
cadene-resnext101_1,1,4.34796
slim-vgg16_1,1,6.32046
slim-mobilenet_1,1,0.653119
slim-inceptionv4_1,1,5.27434
onnx-taau-downsample,1,3.09157
dlrm-criteoterabyte,1,47.7451
dlrm-criteoterabyte_fp16,1,25.2463
agentmodel,1,0.175718
unet_fp16,2,40.414
