torchvision-resnet50,64,28.2382
torchvision-resnet50_fp16,64,12.1464
torchvision-alexnet,64,6.69268
torchvision-alexnet_fp16,64,2.14531
torchvision-densenet121,32,17.5662
torchvision-densenet121_fp16,32,9.71759
torchvision-inceptionv3,32,24.0872
torchvision-inceptionv3_fp16,32,13.7741
torchvision-vgg16,16,17.9043
torchvision-vgg16_fp16,16,7.53352
cadene-inceptionv4,16,24.1496
cadene-resnext64x4,16,26.7029
slim-mobilenet,64,8.92284
slim-nasnetalarge,64,282.975
slim-resnet50v2,64,27.2352
bert-mrpc-onnx,8,10.092
bert-mrpc-tf,1,3.33909
pytorch-examples-wlang-gru,1,3.30404
pytorch-examples-wlang-lstm,1,2.98442
torchvision-resnet50_1,1,1.90633
torchvision-inceptionv3_1,1,3.32533
torchvision-vgg16_1,1,2.1642
cadene-dpn92_1,1,3.05597
cadene-resnext101_1,1,4.26236
slim-vgg16_1,1,5.95582
slim-mobilenet_1,1,0.674331
slim-inceptionv4_1,1,5.21786
onnx-taau-downsample,1,3.30068
