torchvision-resnet50,64,28.5273
torchvision-resnet50_fp16,64,13.1602
torchvision-alexnet,64,12.8826
torchvision-alexnet_fp16,64,2.52195
torchvision-densenet121,32,17.6549
torchvision-densenet121_fp16,32,9.78025
torchvision-inceptionv3,32,28.8897
torchvision-inceptionv3_fp16,32,16.2133
torchvision-vgg16,16,17.8853
torchvision-vgg16_fp16,16,9.20292
cadene-inceptionv4,16,29.9142
cadene-resnext64x4,16,27.6626
slim-mobilenet,64,9.78685
slim-nasnetalarge,64,311.912
slim-resnet50v2,64,
bert-mrpc-onnx,8,9.90786
bert-mrpc-tf,1,3.25074
pytorch-examples-wlang-gru,1,3.16233
pytorch-examples-wlang-lstm,1,2.82949
torchvision-resnet50_1,1,1.94422
torchvision-inceptionv3_1,1,3.30734
torchvision-vgg16_1,1,2.16176
cadene-dpn92_1,1,3.06322
cadene-resnext101_1,1,4.29584
slim-vgg16_1,1,15.6282
slim-mobilenet_1,1,0.669112
slim-inceptionv4_1,1,5.15871
onnx-taau-downsample,1,3.3873
