torchvision-resnet50,64,71.6137
torchvision-resnet50_fp16,64,12.119
torchvision-densenet121,32,28.4985
torchvision-densenet121_fp16,32,9.78054
torchvision-inceptionv3,32,54.1284
torchvision-inceptionv3_fp16,32,12.7595
cadene-inceptionv4,16,48.6694
cadene-resnext64x4,16,40.4665
slim-mobilenet,64,8.99211
slim-nasnetalarge,64,401.096
slim-resnet50v2,64,58.8291
bert-mrpc-onnx,8,11.1535
bert-mrpc-tf,1,2.70749
pytorch-examples-wlang-gru,1,3.35434
pytorch-examples-wlang-lstm,1,3.26712
torchvision-resnet50_1,1,10.91
torchvision-inceptionv3_1,1,7.77313
cadene-dpn92_1,1,3.0016
cadene-resnext101_1,1,4.24745
slim-vgg16_1,1,18.7727
slim-mobilenet_1,1,0.681456
slim-inceptionv4_1,1,10.2469
onnx-taau-downsample,1,3.16624
dlrm-criteoterabyte,1,47.6226
dlrm-criteoterabyte_fp16,1,25.8393
agentmodel,1,0.178754
unet_fp16,2,38.1558
