torchvision-resnet50,64,28.3226
torchvision-resnet50_fp16,64,12.188
torchvision-densenet121,32,18.0288
torchvision-densenet121_fp16,32,9.84056
torchvision-inceptionv3,32,24.4261
torchvision-inceptionv3_fp16,32,13.749
cadene-inceptionv4,16,24.0244
cadene-resnext64x4,16,27.0438
slim-mobilenet,64,8.96992
slim-nasnetalarge,64,279.997
slim-resnet50v2,64,27.2841
bert-mrpc-onnx,8,9.40511
bert-mrpc-tf,1,2.7676
pytorch-examples-wlang-gru,1,3.21579
pytorch-examples-wlang-lstm,1,3.19973
torchvision-resnet50_1,1,1.87823
torchvision-inceptionv3_1,1,3.34383
cadene-dpn92_1,1,3.00214
cadene-resnext101_1,1,4.33602
slim-vgg16_1,1,6.32224
slim-mobilenet_1,1,0.675333
slim-inceptionv4_1,1,5.29989
onnx-taau-downsample,1,3.09828
dlrm-criteoterabyte,1,47.7563
dlrm-criteoterabyte_fp16,1,25.2473
agentmodel,1,0.175747
unet_fp16,2,39.1449
