torchvision-resnet50,64,22.4735
torchvision-resnet50_fp16,64,9.89832
torchvision-densenet121,32,15.3252
torchvision-densenet121_fp16,32,8.66542
torchvision-inceptionv3,32,20.0606
torchvision-inceptionv3_fp16,32,12.3612
cadene-inceptionv4,16,22.6329
cadene-resnext64x4,16,22.945
slim-mobilenet,64,7.65562
slim-nasnetalarge,64,282.561
slim-resnet50v2,64,23.9652
bert-mrpc-onnx,8,9.6922
bert-mrpc-tf,1,2.57152
pytorch-examples-wlang-gru,1,3.363
pytorch-examples-wlang-lstm,1,3.19574
torchvision-resnet50_1,1,1.66169
torchvision-inceptionv3_1,1,2.94116
cadene-dpn92_1,1,2.5359
cadene-resnext101_1,1,3.039
slim-vgg16_1,1,2.15386
slim-mobilenet_1,1,0.48651
slim-inceptionv4_1,1,4.62163
onnx-taau-downsample,1,3.26858
dlrm-criteoterabyte,1,46.1456
dlrm-criteoterabyte_fp16,1,24.5786
agentmodel,1,0.171664
unet_fp16,2,35.7504
resnet50v1_fp16,1,1.05932
bert_base_cased_fp16,64,65.9984
bert_large_uncased_fp16,32,105.044
bert_large_fp16,1,5.99748
distilgpt2_fp16,16,12.5228
