torchvision-resnet50,64,28.5239
torchvision-resnet50_fp16,64,13.1553
torchvision-alexnet,64,12.881
torchvision-alexnet_fp16,64,2.51833
torchvision-densenet121,32,17.598
torchvision-densenet121_fp16,32,9.75351
torchvision-inceptionv3,32,28.868
torchvision-inceptionv3_fp16,32,16.2359
torchvision-vgg16,16,17.8871
torchvision-vgg16_fp16,16,9.18786
cadene-inceptionv4,16,29.9496
cadene-resnext64x4,16,27.6219
slim-mobilenet,64,9.78275
slim-nasnetalarge,64,307.443
slim-resnet50v2,64,
bert-mrpc-onnx,8,9.88996
bert-mrpc-tf,1,3.1824
pytorch-examples-wlang-gru,1,2.34099
pytorch-examples-wlang-lstm,1,2.59845
torchvision-resnet50_1,1,1.91465
torchvision-inceptionv3_1,1,3.28194
torchvision-vgg16_1,1,2.16143
cadene-dpn92_1,1,3.03746
cadene-resnext101_1,1,4.26163
slim-vgg16_1,1,15.6305
slim-mobilenet_1,1,0.505072
slim-inceptionv4_1,1,5.20037
onnx-taau-downsample,1,3.90892
