torchvision-resnet50,64,28.0995
torchvision-resnet50_fp16,64,11.9725
torchvision-densenet121,32,17.4969
torchvision-densenet121_fp16,32,9.44394
torchvision-inceptionv3,32,23.8618
torchvision-inceptionv3_fp16,32,12.6794
cadene-inceptionv4,16,23.5538
cadene-resnext64x4,16,27.0929
slim-mobilenet,64,8.8568
slim-nasnetalarge,64,271.077
slim-resnet50v2,64,25.3826
bert-mrpc-onnx,8,11.1317
bert-mrpc-tf,1,2.75054
pytorch-examples-wlang-gru,1,3.19381
pytorch-examples-wlang-lstm,1,3.06229
torchvision-resnet50_1,1,1.78288
torchvision-inceptionv3_1,1,3.22228
cadene-dpn92_1,1,2.7192
cadene-resnext101_1,1,4.55036
slim-vgg16_1,1,4.47052
slim-mobilenet_1,1,0.634414
slim-inceptionv4_1,1,4.53218
onnx-taau-downsample,1,3.1106
dlrm-criteoterabyte,1,46.2366
dlrm-criteoterabyte_fp16,1,24.6779
agentmodel,1,0.164168
unet_fp16,2,36.3526
