torchvision-resnet50,64,33.0973
torchvision-resnet50_fp16,64,13.6501
torchvision-alexnet,64,13.6119
torchvision-alexnet_fp16,64,2.59517
torchvision-densenet121,32,26.7624
torchvision-densenet121_fp16,32,13.5482
torchvision-inceptionv3,32,32.2958
torchvision-inceptionv3_fp16,32,16.9058
torchvision-vgg16,16,20.5041
torchvision-vgg16_fp16,16,8.95875
cadene-inceptionv4,16,30.2439
cadene-resnext64x4,16,32.5565
slim-mobilenet,64,10.2554
slim-nasnetalarge,64,370.222
slim-resnet50v2,64,29.0621
bert-mrpc-onnx,8,13.6661
bert-mrpc-tf,1,3.86151
pytorch-examples-wlang-gru,1,4.59777
pytorch-examples-wlang-lstm,1,3.28909
torchvision-resnet50_1,1,10.9767
torchvision-inceptionv3_1,1,7.77981
torchvision-vgg16_1,1,2.57922
cadene-dpn92_1,1,8.27653
cadene-resnext101_1,1,26.8055
slim-vgg16_1,1,16.0338
slim-mobilenet_1,1,0.583771
slim-inceptionv4_1,1,16.9192
onnx-taau-downsample,1,4.07547
