torchvision-resnet50,64,22.6379
torchvision-resnet50_fp16,64,9.87069
torchvision-densenet121,32,15.395
torchvision-densenet121_fp16,32,8.75032
torchvision-inceptionv3,32,20.188
torchvision-inceptionv3_fp16,32,12.4709
cadene-inceptionv4,16,22.7665
cadene-resnext64x4,16,23.1378
slim-mobilenet,64,7.69198
slim-nasnetalarge,64,284.166
slim-resnet50v2,64,24.0189
bert-mrpc-onnx,8,9.71555
bert-mrpc-tf,1,2.5685
pytorch-examples-wlang-gru,1,3.33821
pytorch-examples-wlang-lstm,1,3.18989
torchvision-resnet50_1,1,1.66825
torchvision-inceptionv3_1,1,2.91687
cadene-dpn92_1,1,2.50675
cadene-resnext101_1,1,3.04884
slim-vgg16_1,1,2.17833
slim-mobilenet_1,1,0.483022
slim-inceptionv4_1,1,4.66754
onnx-taau-downsample,1,3.35464
dlrm-criteoterabyte,1,46.7002
dlrm-criteoterabyte_fp16,1,24.927
agentmodel,1,
unet_fp16,2,37.7257
resnet50v1_fp16,1,1.04258
bert_base_cased_fp16,64,71.8702
bert_large_uncased_fp16,32,112.559
bert_large_fp16,1,6.00968
distilgpt2_fp16,16,12.5084
