torchvision-resnet50,64,33.1244
torchvision-resnet50_fp16,64,13.683
torchvision-alexnet,64,13.6187
torchvision-alexnet_fp16,64,2.59525
torchvision-densenet121,32,26.8024
torchvision-densenet121_fp16,32,13.4719
torchvision-inceptionv3,32,32.3081
torchvision-inceptionv3_fp16,32,16.9379
torchvision-vgg16,16,20.5223
torchvision-vgg16_fp16,16,8.93762
cadene-inceptionv4,16,30.2362
cadene-resnext64x4,16,32.6904
slim-mobilenet,64,10.2607
slim-nasnetalarge,64,370.929
slim-resnet50v2,64,29.1767
bert-mrpc-onnx,8,16.371
bert-mrpc-tf,1,4.35155
pytorchexamples-wlang-gru,1,5.27718
pytorchexamples-wlang-lstm,1,3.27455
torchvision-resnet50_1,1,10.9854
torchvision-inceptionv3_1,1,7.81531
torchvision-vgg16_1,1,2.58237
cadene-dpn92_1,1,8.2699
cadene-resnext101_1,1,26.8265
slim-vgg16_1,1,16.0354
slim-mobilenet_1,1,0.58763
slim-inceptionv4_1,1,16.9433
onnx-taau-downsample,1,4.09364
