torchvision-resnet50,64,28.0101
torchvision-resnet50_fp16,64,11.9479
torchvision-densenet121,32,17.4204
torchvision-densenet121_fp16,32,9.41926
torchvision-inceptionv3,32,23.8046
torchvision-inceptionv3_fp16,32,12.3393
cadene-inceptionv4,16,23.6381
cadene-resnext64x4,16,27.0756
slim-mobilenet,64,8.86597
slim-nasnetalarge,64,270.222
slim-resnet50v2,64,25.3083
bert-mrpc-onnx,8,11.0907
bert-mrpc-tf,1,2.56044
pytorch-examples-wlang-gru,1,3.35627
pytorch-examples-wlang-lstm,1,3.19662
torchvision-resnet50_1,1,1.78943
torchvision-inceptionv3_1,1,3.23396
cadene-dpn92_1,1,2.81821
cadene-resnext101_1,1,4.53049
slim-vgg16_1,1,4.45072
slim-mobilenet_1,1,0.662847
slim-inceptionv4_1,1,4.56403
onnx-taau-downsample,1,3.09757
dlrm-criteoterabyte,1,46.1424
dlrm-criteoterabyte_fp16,1,24.599
agentmodel,1,0.176378
unet_fp16,2,36.3027
