torchvision-resnet50,64,71.4811
torchvision-resnet50_fp16,64,12.0397
torchvision-densenet121,32,28.4322
torchvision-densenet121_fp16,32,9.75419
torchvision-inceptionv3,32,53.8703
torchvision-inceptionv3_fp16,32,12.7315
cadene-inceptionv4,16,48.5165
cadene-resnext64x4,16,40.3203
slim-mobilenet,64,8.96821
slim-nasnetalarge,64,400.18
slim-resnet50v2,64,58.7527
bert-mrpc-onnx,8,11.1189
bert-mrpc-tf,1,2.70443
pytorch-examples-wlang-gru,1,3.30174
pytorch-examples-wlang-lstm,1,3.23187
torchvision-resnet50_1,1,10.9181
torchvision-inceptionv3_1,1,7.74834
cadene-dpn92_1,1,2.97446
cadene-resnext101_1,1,4.2171
slim-vgg16_1,1,18.7431
slim-mobilenet_1,1,0.658026
slim-inceptionv4_1,1,9.85419
onnx-taau-downsample,1,3.15797
dlrm-criteoterabyte,1,46.6497
dlrm-criteoterabyte_fp16,1,25.094
agentmodel,1,0.171323
unet_fp16,2,37.3215
