torchvision-resnet50,64,71.6626
torchvision-resnet50_fp16,64,12.0631
torchvision-densenet121,32,28.5134
torchvision-densenet121_fp16,32,9.76881
torchvision-inceptionv3,32,54.2148
torchvision-inceptionv3_fp16,32,12.8016
cadene-inceptionv4,16,48.6453
cadene-resnext64x4,16,40.6714
slim-mobilenet,64,8.98629
slim-nasnetalarge,64,401.206
slim-resnet50v2,64,58.8269
bert-mrpc-onnx,8,11.1616
bert-mrpc-tf,1,2.72042
pytorch-examples-wlang-gru,1,3.41946
pytorch-examples-wlang-lstm,1,3.36642
torchvision-resnet50_1,1,10.8997
torchvision-inceptionv3_1,1,7.78638
cadene-dpn92_1,1,3.00693
cadene-resnext101_1,1,4.24038
slim-vgg16_1,1,18.7617
slim-mobilenet_1,1,0.675089
slim-inceptionv4_1,1,10.0806
onnx-taau-downsample,1,3.16579
dlrm-criteoterabyte,1,47.6555
dlrm-criteoterabyte_fp16,1,25.8188
agentmodel,1,0.17954
unet_fp16,2,38.1612
